FDD, ID, Source, Function, Line(s), Status, Comment
CF013A,375,Ap_PSASH.c,LxaHwTrqMon,2002-2006,I,""
CF013A,374,Ap_PSASH.c,LxaHwTrqMon,2010,I,""
CF013A,377,Ap_PSASH.c,LxaHwTrqMon,2002-2006,I,""
CF013A,376,Ap_PSASH.c,LxaHwTrqMon,2002-2006,I,""
CF013A,318,Ap_PSASH.c,ComputeApaState_ChildTransitions,3462,I,""
CF013A,198,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2236-2240,I,""
CF013A,134,Ap_PSASH.c,ComputeApaHwAgCtrlErr,3082-3102,I,""
CF013A,195,Ap_PSASH.c,LxaHwAgMon,1945-1949,I,""
CF013A,194,Ap_PSASH.c,LxaHwVelMon,2094-2098,I,""
CF013A,197,Ap_PSASH.c,LxaHwAgMon,1945-1949,I,""
CF013A,196,Ap_PSASH.c,LxaHwAgMon,1945-1949,I,""
CF013A,191,Ap_PSASH.c,LxaHwTrqMon,2037-2049,I,""
CF013A,193,Ap_PSASH.c,LxaHwVelMon,2094-2098,I,""
CF013A,192,Ap_PSASH.c,LxaHwTrqMon,2037-2049,I,""
CF013A,393,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2191-2232,I,""
CF013A,271,Ap_PSASH.c,ComputeApaState_ParentTransitions,3334,I,""
CF013A,88,Ap_PSASH.c,PSASH_Per1,1470,I,""
CF013A,89,Ap_PSASH.c,PSASH_Per1,1471,I,""
CF013A,111,Ap_PSASH.c,"PSASH_Per1,ComputeApaDrvrIntv","1368-1370,3012,3034",I,""
CF013A,396,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2199-2203,I,""
CF013A,395,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2199-2203,I,""
CF013A,394,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2199-2203,I,""
CF013A,82,Ap_PSASH.c,PSASH_Per1,1462,I,""
CF013A,83,Ap_PSASH.c,PSASH_Per1,1463,I,""
CF013A,80,Ap_PSASH.c,PSASH_Per1,1460,I,""
CF013A,81,Ap_PSASH.c,PSASH_Per1,1461,I,""
CF013A,86,Ap_PSASH.c,PSASH_Per1,1468,I,""
CF013A,87,Ap_PSASH.c,PSASH_Per1,1469,I,""
CF013A,84,Ap_PSASH.c,PSASH_Per1,1464,I,""
CF013A,85,Ap_PSASH.c,PSASH_Per1,1466,I,""
CF013A,251,Ap_PSASH.c,ComputeApaState_ChildTransitions,3470,I,""
CF013A,429,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,428,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,288,Ap_PSASH.c,ComputeApaState,3238-3241,I,""
CF013A,368,Ap_PSASH.c,LxaHwVelMon,2094-2098,I,""
CF013A,369,Ap_PSASH.c,LxaHwVelMon,2094-2098,I,""
CF013A,366,Ap_PSASH.c,LxaHwAgMon,1967-1976,I,""
CF013A,367,Ap_PSASH.c,LxaHwVelMon,2094-2098,I,""
CF013A,364,Ap_PSASH.c,LxaHwVelMon,2116-2125,I,""
CF013A,365,Ap_PSASH.c,LxaHwAgMon,1953-1962,I,""
CF013A,425,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,363,Ap_PSASH.c,LxaHwVelMon,2102-2111,I,""
CF013A,427,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,426,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,303,Ap_PSASH.c,ComputeApaState_ChildTransitions,3440,I,""
CF013A,443,Ap_PSASH.c,ComputeApaState,3252-3255,I,""
CF013A,442,Ap_PSASH.c,ComputeApaState,3252-3255,I,""
CF013A,441,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,440,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,304,Ap_PSASH.c,ComputeApaState_ChildTransitions,3436,I,""
CF013A,305,Ap_PSASH.c,ComputeApaState_ChildTransitions,3432,I,""
CF013A,306,Ap_PSASH.c,ComputeApaState_ParentTransitions,3338,I,""
CF013A,307,Ap_PSASH.c,ComputeApaState_ParentTransitions,3342,I,""
CF013A,380,Ap_PSASH.c,LxaHwTrqMon,2022-2028,I,""
CF013A,381,Ap_PSASH.c,LxaHwTrqMon,2033,I,""
CF013A,382,Ap_PSASH.c,LxaHwTrqMon,2037-2049,I,""
CF013A,383,Ap_PSASH.c,LxaHwTrqMon,2037-2049,I,""
CF013A,384,Ap_PSASH.c,LxaHwTrqMon,2037-2049,I,""
CF013A,385,Ap_PSASH.c,LxaHwTrqMon,2053-2062,I,""
CF013A,386,Ap_PSASH.c,LxaHwTrqMon,2053-2062,I,""
CF013A,387,Ap_PSASH.c,LxaHwVelMon,2102-2111,I,""
CF013A,388,Ap_PSASH.c,LxaHwVelMon,2116-2125,I,""
CF013A,389,Ap_PSASH.c,LxaHwAgMon,1953-1962,I,""
CF013A,106,Ap_PSASH.c,"PSASH_Per1,ComputeLxaHwAgThd","1381,1685",I,""
CF013A,294,Ap_PSASH.c,ComputeApaState,3231-3234,I,""
CF013A,302,Ap_PSASH.c,ComputeApaState_ChildTransitions,3444,I,""
CF013A,105,Ap_PSASH.c,ComputeLxaHwAgThd,1672,I,""
CF013A,245,Ap_PSASH.c,ComputeApaState,3282-3285,I,""
CF013A,242,Ap_PSASH.c,ComputeApaLimits,2971-2981,I,""
CF013A,295,Ap_PSASH.c,ComputeApaState_ChildTransitions,3390,I,""
CF013A,296,Ap_PSASH.c,ComputeApaState_ChildTransitions,3411,I,""
CF013A,292,Ap_PSASH.c,ComputeApaState_ChildTransitions,3404,I,""
CF013A,247,Ap_PSASH.c,ComputeApaState,3282-3285,I,""
CF013A,419,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2640,I,""
CF013A,241,Ap_PSASH.c,ComputeApaFltActv,3155-3165,I,""
CF013A,290,Ap_PSASH.c,ComputeApaState,3245-3248,I,""
CF013A,438,Ap_PSASH.c,ComputeEPSStateForLxa_ChildTransitions,2760,I,""
CF013A,439,Ap_PSASH.c,ComputeEPSStateForLxa_ChildTransitions,2753,I,""
CF013A,436,Ap_PSASH.c,ComputeEPSStateForLxa_ChildTransitions,"2766,2774",I,""
CF013A,437,Ap_PSASH.c,"PSASH_Per1,ComputeEPSStateForLxa_ChildTransitions","1397,2766",I,""
CF013A,434,Ap_PSASH.c,"PSASH_Per1,ComputeEPSStateForLxa_ChildTransitions","1397,2782",I,""
CF013A,435,Ap_PSASH.c,"PSASH_Per1,ComputeEPSStateForLxa_ChildTransitions","1397,2778",I,""
CF013A,432,Ap_PSASH.c,ComputeEPSStateForLxa,2579,I,""
CF013A,433,Ap_PSASH.c,ComputeEPSStateForLxa,2575,I,""
CF013A,430,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,431,Ap_PSASH.c,ComputeEPSStateForLxa,2583,I,""
CF013A,458,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2393-2399,I,""
CF013A,459,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2393-2399,I,""
CF013A,489,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2435-2441,I,""
CF013A,335,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,334,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,488,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2410-2421,I,""
CF013A,454,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2384-2389,I,""
CF013A,455,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2384-2389,I,""
CF013A,456,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2384-2389,I,""
CF013A,457,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2384-2389,I,""
CF013A,60,Ap_PSASH.c,PSASH_Per1,1344,I,""
CF013A,61,Ap_PSASH.c,PSASH_Per1,1345,I,""
CF013A,62,Ap_PSASH.c,PSASH_Per1,1346,I,""
CF013A,63,Ap_PSASH.c,PSASH_Per1,1347,I,""
CF013A,64,Ap_PSASH.c,PSASH_Per1,1348,I,""
CF013A,65,Ap_PSASH.c,PSASH_Per1,1349,I,""
CF013A,66,Ap_PSASH.c,PSASH_Per1,1350,I,""
CF013A,67,Ap_PSASH.c,PSASH_Per1,1351,I,""
CF013A,68,Ap_PSASH.c,PSASH_Per1,1352,I,""
CF013A,69,Ap_PSASH.c,PSASH_Per1,1357,I,""
CF013A,175,Ap_PSASH.c,ComputeLxaInactivOnDrvrBhvr,1883,I,""
CF013A,174,Ap_PSASH.c,ComputeLxaDrvrBhvr,1571,I,""
CF013A,407,Ap_PSASH.c,ComputeLxaInactivRstTmr,2278-2321,I,""
CF013A,272,Ap_PSASH.c,ComputeApaState,3259-3262,I,""
CF013A,406,Ap_PSASH.c,ComputeLxaInactivRstTmr,2278-2321,I,""
CF013A,181,Ap_PSASH.c,LxaHwVelMon,2094-2098,I,""
CF013A,240,Ap_PSASH.c,ComputeApaFltActv,3155-3165,I,""
CF013A,248,Ap_PSASH.c,ComputeApaState_ChildTransitions,3484,I,""
CF013A,243,Ap_PSASH.c,ComputeApaLimits,2983-2993,I,""
CF013A,404,Ap_PSASH.c,ComputeLxaDrvrBhvr,1571,I,""
CF013A,187,Ap_PSASH.c,LxaHwTrqMon,2037-2049,I,""
CF013A,184,Ap_PSASH.c,LxaHwTrqMon,2010,I,""
CF013A,297,Ap_PSASH.c,ComputeApaState_ChildTransitions,3420,I,""
CF013A,250,Ap_PSASH.c,ComputeApaState_ChildTransitions,3478,I,""
CF013A,333,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,310,Ap_PSASH.c,ComputeApaState_ChildTransitions,"3444,3448",I,""
CF013A,469,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ChildTransitions","2506-2524,2745",I,""
CF013A,468,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ChildTransitions","2506-2524,2745",I,""
CF013A,465,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2430-2433,I,""
CF013A,464,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2406-2428,I,""
CF013A,467,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2448-2453,I,""
CF013A,466,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2430-2433,I,""
CF013A,460,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2406-2428,I,""
CF013A,463,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2406-2428,I,""
CF013A,462,Ap_PSASH.c,ComputeLxaCorrnFacReqLimd,2406-2428,I,""
CF013A,289,Ap_PSASH.c,ComputeApaState_ChildTransitions,3397,I,""
CF013A,169,Ap_PSASH.c,ComputeLxaInactivRstTmr,2278-2321,I,""
CF013A,229,Ap_PSASH.c,ComputeEPSStateForLxa_ChildTransitions,2745,I,""
CF013A,228,Ap_PSASH.c,"PSASH_Per1,ComputeEPSStateForLxa_ChildTransitions","1368-1370,2736",I,""
CF013A,227,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ChildTransitions","2506-2524,2795",I,""
CF013A,226,Ap_PSASH.c,"PSASH_Per1,ComputeEPSStateForLxa_ChildTransitions","1368-1370,1387,1391,1393,2736",I,""
CF013A,93,Ap_PSASH.c,PSASH_Per1,1361,I,""
CF013A,342,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,95,Ap_PSASH.c,PSASH_Per1,1467,I,""
CF013A,94,Ap_PSASH.c,PSASH_Per1,1362,I,""
CF013A,162,Ap_PSASH.c,ComputeLxaDrvrBhvr,1571,I,""
CF013A,11,Ap_PSASH.c,PSASH_Per1,1335,I,""
CF013A,270,Ap_PSASH.c,ComputeApaState_ChildTransitions,3478,I,""
CF013A,285,Ap_PSASH.c,ComputeApaState,3278,I,""
CF013A,143,Ap_PSASH.c,ComputeEPSState,2340-2361,I,""
CF013A,391,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2244,I,""
CF013A,166,Ap_PSASH.c,ComputeApaLimits,2959-2969,I,""
CF013A,284,Ap_PSASH.c,ComputeApaState,3297-3300,I,""
CF013A,390,Ap_PSASH.c,LxaHwAgMon,1967-1976,I,""
CF013A,287,Ap_PSASH.c,ComputeApaState,3238-3241,I,""
CF013A,343,Ap_PSASH.c,ComputeApaHwAgCtrlErr,3080,I,""
CF013A,397,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2207-2216,I,""
CF013A,103,Ap_PSASH.c,ComputePosSrvoEnable,3583-3598,I,""
CF013A,262,Ap_PSASH.c,ComputeApaState_ChildTransitions,3428,I,""
CF013A,275,Ap_PSASH.c,ComputeApaState,3297-3300,I,""
CF013A,153,Ap_PSASH.c,ComputeLxaDrvrBhvr,"1569,1571-1640",I,""
CF013A,155,Ap_PSASH.c,ComputeLxaDrvrBhvr,1576-1585,I,""
CF013A,154,Ap_PSASH.c,ComputeLxaDrvrBhvr,1576-1585,I,""
CF013A,157,Ap_PSASH.c,ComputeLxaInactivOnDrvrBhvr,1874-1879,I,""
CF013A,156,Ap_PSASH.c,ComputeLxaDrvrBhvr,1576-1585,I,""
CF013A,354,Ap_PSASH.c,ComputePosSrvoEnable,3547-3558,I,""
CF013A,315,Ap_PSASH.c,ComputeApaState_ChildTransitions,3462,I,""
CF013A,278,Ap_PSASH.c,ComputeApaState,3297-3300,I,""
CF013A,239,Ap_PSASH.c,ComputeApaFltActv,3155-3165,I,""
CF013A,279,Ap_PSASH.c,ComputeApaState,3270,I,""
CF013A,235,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2640,I,""
CF013A,399,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2221-2230,I,""
CF013A,276,Ap_PSASH.c,ComputeApaState,3266,I,""
CF013A,472,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ParentTransitions","2506-2524,2640",I,""
CF013A,398,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2207-2216,I,""
CF013A,473,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ParentTransitions","2506-2524,2640",I,""
CF013A,44,Ap_PSASH.c,ComputeEPSStateForLxa_ParentTransitions,2659,I,""
CF013A,118,Ap_PSASH.c,ComputeLxaHowDetnTime,1826,I,""
CF013A,322,Ap_PSASH.c,PSASH_Init1,1159,I,""
CF013A,323,Ap_PSASH.c,ComputePosSrvoEnable,3528-3545,I,""
CF013A,321,Ap_PSASH.c,ComputeApaState_ChildTransitions,3462,I,""
CF013A,326,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,327,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,325,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,329,Ap_PSASH.c,ComputePosSrvoEnable,3572-3648,I,""
CF013A,200,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2236-2240,I,""
CF013A,203,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2167-2189,I,""
CF013A,202,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2167-2189,I,""
CF013A,142,Ap_PSASH.c,ComputeEPSState,2340-2361,I,""
CF013A,204,Ap_PSASH.c,ComputeLxaDrvrAbsntDetd,2167-2189,I,""
CF013A,140,Ap_PSASH.c,ComputeLxaHowDetnTime,1822,I,""
CF013A,141,Ap_PSASH.c,ComputeEPSState,2340-2361,I,""
CF013A,351,Ap_PSASH.c,ComputePosSrvoEnable,3528-3545,I,""
CF013A,350,Ap_PSASH.c,ComputePosSrvoEnable,3528-3545,I,""
CF013A,77,Ap_PSASH.c,PSASH_Per1,1363,I,""
CF013A,76,Ap_PSASH.c,PSASH_Per1,1340,I,""
CF013A,75,Ap_PSASH.c,PSASH_Per1,1359,I,""
CF013A,74,Ap_PSASH.c,PSASH_Per1,1353,I,""
CF013A,73,Ap_PSASH.c,PSASH_Per1,1355,I,""
CF013A,72,Ap_PSASH.c,PSASH_Per1,1354,I,""
CF013A,71,Ap_PSASH.c,PSASH_Per1,1358,I,""
CF013A,70,Ap_PSASH.c,PSASH_Per1,1356,I,""
CF013A,79,Ap_PSASH.c,PSASH_Per1,1459,I,""
CF013A,78,Ap_PSASH.c,PSASH_Per1,1360,I,""
CF013A,293,Ap_PSASH.c,ComputeApaState,3231-3234,I,""
CF013A,249,Ap_PSASH.c,ComputeApaState_ChildTransitions,3484,I,""
CF013A,121,Ap_PSASH.c,ComputeApaAllw,2923-2933,I,""
CF013A,291,Ap_PSASH.c,ComputeApaState,3245-3248,I,""
CF013A,357,Ap_PSASH.c,ComputeLxaInactivOnDrvrBhvr,1883,I,""
CF013A,356,Ap_PSASH.c,ComputeLxaInactivOnDrvrBhvr,1883,I,""
CF013A,470,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ChildTransitions","2506-2524,2745",I,""
CF013A,471,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ChildTransitions","2506-2524,2745",I,""
CF013A,353,Ap_PSASH.c,ComputePosSrvoEnable,3528-3545,I,""
CF013A,352,Ap_PSASH.c,ComputePosSrvoEnable,3528-3545,I,""
CF013A,474,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ParentTransitions","2506-2524,2640",I,""
CF013A,475,Ap_PSASH.c,"ComputeEPSStateForLxa,ComputeEPSStateForLxa_ParentTransitions","2506-2524,2640",I,""
CF013A,168,Ap_PSASH.c,ComputePosSrvoEnable,3528-3545,I,""
CF013A,358,Ap_PSASH.c,ComputeLxaInactivOnDrvrBhvr,1887-1916,I,""
